timestamp	open	high	low	close	adjusted_close	volume	dividend_amount	split_coefficient
13.01.2015	111,43	112,8	108,91	110,22	104,3333	67091928	0	1
12.01.2015	112,6	112,63	108,8	109,25	103,4151	49650790	0	1
09.01.2015	112,67	113,25	110,21	112,01	106,0277	53315099	0	1
08.01.2015	109,23	112,15	108,7	111,89	105,9141	59364547	0	1
07.01.2015	107,2	108,2	106,695	107,75	101,9952	40105934	0	1
06.01.2015	106,54	107,43	104,63	106,26	100,5848	65797116	0	1
05.01.2015	108,29	108,65	105,41	106,25	100,5753	64285491	0	1
02.01.2015	111,39	111,44	107,35	109,33	103,4908	53204626	0	1
31.12.2014	112,82	113,13	110,21	110,38	104,4847	41403351	0	1
30.12.2014	113,64	113,92	112,11	112,52	106,5104	29881477	0	1
29.12.2014	113,79	114,77	113,7	113,91	107,8262	27598920	0	1
26.12.2014	112,1	114,52	112,01	113,99	107,9019	33720951	0	1
24.12.2014	112,58	112,71	112,01	112,01	106,0277	14479611	0	1
23.12.2014	113,23	113,33	112,46	112,54	106,5294	26028419	0	1
22.12.2014	112,16	113,49	111,97	112,94	106,908	45167549	0	1
19.12.2014	112,26	113,24	111,66	111,78	105,81	88429770	0	1
18.12.2014	111,87	112,65	110,66	112,65	106,6335	59006218	0	1
17.12.2014	107,12	109,84	106,82	109,41	103,5665	53411773	0	1
16.12.2014	106,37	110,16	106,26	106,745	101,0439	60790733	0	1
15.12.2014	110,7	111,6	106,35	108,225	102,4448	67218082	0	1
12.12.2014	110,46	111,87	109,58	109,73	103,8695	56028138	0	1
11.12.2014	112,26	113,8	111,34	111,62	105,6585	41471578	0	1
10.12.2014	114,41	114,85	111,54	111,95	105,9709	44565318	0	1
09.12.2014	110,19	114,3	109,35	114,12	108,025	60208036	0	1
08.12.2014	114,1	114,648	111,62	112,4	106,3969	57664850	0	1
05.12.2014	115,99	116,08	114,64	115	108,858	38318895	0	1
04.12.2014	115,77	117,2	115,29	115,49	109,3218	42155776	0	1
03.12.2014	115,75	116,35	115,11	115,93	109,7383	43063440	0	1
02.12.2014	113,5	115,75	112,75	114,63	108,5078	59348940	0	1
01.12.2014	118,81	119,25	111,27	115,07	108,9243	83814037	0	1
28.11.2014	119,27	119,4	118,05	118,93	112,5781	24814402	0	1
26.11.2014	117,95	119,1	117,84	119	112,6444	10519870	0	1
25.11.2014	119,1	119,75	117,45	117,6	111,3191	17320307	0	1
24.11.2014	116,85	118,77	116,62	118,625	112,2894	47450824	0	1
21.11.2014	117,51	117,57	116,03	116,47	110,2495	57179298	0	1
20.11.2014	114,91	116,86	114,85	116,31	110,098	43395537	0	1
19.11.2014	115,44	115,74	113,8	114,67	108,5456	41869160	0	1
18.11.2014	113,94	115,69	113,89	115,47	109,3029	44223978	0	1
17.11.2014	114,27	117,28	113,3	113,99	107,9019	46746712	0	1
14.11.2014	113,15	114,19	113,05	114,18	108,0818	44063595	0	1
13.11.2014	111,8	113,45	111,6	112,82	106,7944	59522855	0	1
12.11.2014	109,38	111,43	109,37	111,25	105,3083	46942431	0	1
11.11.2014	108,7	109,75	108,4	109,7	103,8411	27442252	0	1
10.11.2014	109,02	109,33	108,67	108,83	103,0175	27195547	0	1
07.11.2014	108,75	109,32	108,55	109,01	103,1879	33691535	0	1
06.11.2014	108,6	108,79	107,8	108,7	102,8945	34968457	0,47	1
05.11.2014	109,1	109,3	108,125	108,86	102,6023	37435905	0	1
04.11.2014	109,36	109,49	107,72	108,6	102,3572	41574365	0	1
03.11.2014	108,22	110,3	108,01	109,4	103,1112	52282550	0	1
31.10.2014	108,01	108,04	107,21	108	101,7917	44639285	0	1
30.10.2014	106,959	107,35	105,9	106,98	100,8304	40654793	0	1
29.10.2014	106,65	107,37	106,36	107,34	101,1697	52687879	0	1
28.10.2014	105,4	106,74	105,35	106,74	100,6042	48060949	0	1
27.10.2014	104,85	105,48	104,7	105,11	99,0679	34187701	0	1
24.10.2014	105,18	105,49	104,53	105,22	99,1715	47053916	0	1
23.10.2014	104,08	105,051	103,63	104,83	98,8039	71074674	0	1
22.10.2014	102,84	104,11	102,6	102,99	97,0697	68263146	0	1
21.10.2014	103,02	103,02	101,27	102,47	96,5796	94623904	0	1
20.10.2014	98,315	99,96	98,22	99,76	94,0254	77517279	0	1
17.10.2014	97,5	99	96,81	97,67	92,0555	68179688	0	1
16.10.2014	95,55	97,72	95,41	96,26	90,7266	72154523	0	1
15.10.2014	97,97	99,15	95,18	97,54	91,933	100933600	0	1
14.10.2014	100,39	100,52	98,57	98,75	93,0735	63688562	0	1
13.10.2014	101,33	101,78	99,81	99,81	94,0725	53583368	0	1
10.10.2014	100,69	102,03	100,3	100,73	94,9396	66331592	0	1
09.10.2014	101,54	102,38	100,61	101,02	95,213	77376525	0	1
08.10.2014	98,76	101,11	98,31	100,8	95,0056	57404674	0	1
07.10.2014	99,43	100,12	98,73	98,75	93,0735	42094183	0	1
06.10.2014	99,95	100,65	99,42	99,62	93,8934	37051182	0	1
03.10.2014	99,44	100,21	99,04	99,62	93,8934	43469585	0	1
02.10.2014	99,27	100,22	98,04	99,9	94,1573	47757828	0	1
01.10.2014	100,59	100,69	98,7	99,18	93,4787	51491286	0	1
30.09.2014	100,81	101,54	100,53	100,75	94,9585	55264139	0	1
29.09.2014	98,65	100,435	98,63	100,11	94,3553	49766312	0	1
26.09.2014	98,53	100,75	98,4	100,75	94,9585	62370501	0	1
25.09.2014	100,51	100,71	97,72	97,87	92,244	99565849	0	1
24.09.2014	102,16	102,85	101,2	101,75	95,901	59725174	0	1
23.09.2014	100,6	102,94	100,54	102,64	96,7398	63347200	0	1
22.09.2014	101,8	102,14	100,58	101,06	95,2507	52722000	0	1
19.09.2014	102,29	102,35	100,88	100,96	95,1564	70838500	0	1
18.09.2014	101,93	102,35	101,56	101,79	95,9387	37023900	0	1
17.09.2014	101,27	101,8	100,5922	101,58	95,7408	60892400	0	1
16.09.2014	99,8	101,26	98,89	100,86	95,0622	66818200	0	1
15.09.2014	102,81	103,05	101,44	101,63	95,7879	61216500	0	1
12.09.2014	101,21	102,19	101,08	101,66	95,8162	62626100	0	1
11.09.2014	100,41	101,44	99,62	101,43	95,5994	62353100	0	1
10.09.2014	98,01	101,11	97,76	101	95,1941	100741900	0	1
09.09.2014	99,08	103,08	96,14	97,99	92,3571	189560600	0	1
08.09.2014	99,3	99,31	98,05	98,36	92,7059	46277800	0	1
05.09.2014	98,8	99,39	98,31	98,97	93,2808	58353200	0	1
04.09.2014	98,85	100,09	97,79	98,12	92,4797	85594800	0	1
03.09.2014	103,1	103,2	98,58	98,94	93,2525	125233100	0	1
02.09.2014	103,06	103,74	102,72	103,3	97,3619	53491400	0	1
29.08.2014	102,86	102,9	102,2	102,5	96,6079	44567000	0	1
28.08.2014	101,59	102,78	101,56	102,25	96,3723	68389800	0	1
27.08.2014	101,02	102,57	100,7	102,13	96,2592	46827400	0	1
26.08.2014	101,42	101,5	100,86	100,889	95,0895	33119800	0	1
25.08.2014	101,79	102,17	101,28	101,54	95,7031	40144700	0	1
22.08.2014	100,29	101,47	100,19	101,32	95,4957	44102400	0	1
21.08.2014	100,57	100,94	100,11	100,58	94,7983	33421900	0	1
20.08.2014	100,44	101,09	99,95	100,57	94,7888	52612800	0	1
19.08.2014	99,41	100,68	99,32	100,53	94,7511	69274700	0	1
18.08.2014	98,49	99,37	97,98	99,16	93,4599	47572000	0	1
15.08.2014	97,9	98,19	96,86	97,98	92,3477	48951000	0	1
14.08.2014	97,33	97,57	96,8	97,5	91,8953	28116000	0	1
13.08.2014	96,15	97,24	96,04	97,24	91,6503	31916000	0	1
12.08.2014	96,04	96,88	95,61	95,97	90,4533	33795000	0	1
11.08.2014	95,27	96,08	94,8355	95,99	90,4721	36585000	0	1
08.08.2014	94,26	94,82	93,28	94,74	89,294	41865000	0	1
07.08.2014	94,93	95,95	94,1	94,48	89,0489	46711000	0,47	1
06.08.2014	94,75	95,48	94,71	94,96	89,0583	38558000	0	1
05.08.2014	95,36	95,68	94,36	95,12	89,2083	55933000	0	1
04.08.2014	96,37	96,58	95,17	95,59	89,6491	39958000	0	1
01.08.2014	94,9	96,62	94,81	96,13	90,1556	48511000	0	1
31.07.2014	97,16	97,45	95,33	95,6	89,6585	56843000	0	1
30.07.2014	98,44	98,7	97,67	98,15	92,05	33010000	0	1
29.07.2014	99,33	99,44	98,25	98,38	92,2657	43143000	0	1
28.07.2014	97,82	99,24	97,55	99,02	92,866	55318000	0	1
25.07.2014	96,85	97,84	96,64	97,671	91,6008	43469000	0	1
24.07.2014	97,035	97,32	96,42	97,03	90,9996	45729000	0	1
23.07.2014	95,42	97,88	95,17	97,19	91,1497	92918000	0	1
22.07.2014	94,68	94,89	94,12	94,72	88,8332	55197000	0	1
21.07.2014	94,99	95	93,72	93,939	88,1007	39079000	0	1
18.07.2014	93,62	94,74	93,02	94,43	88,5612	49988000	0	1
17.07.2014	95,03	95,279	92,57	93,0899	87,3044	57298000	0	1
16.07.2014	96,97	97,1	94,74	94,78	88,8895	53502000	0	1
15.07.2014	96,8	96,85	95,03	95,32	89,3959	45477900	0	1
14.07.2014	95,86	96,89	95,65	96,45	90,4557	42810000	0	1
11.07.2014	95,36	95,89	94,8625	95,22	89,3021	34018000	0	1
10.07.2014	93,76	95,55	93,52	95,035	89,1286	39686000	0	1
09.07.2014	95,44	95,95	94,76	95,39	89,4616	36436000	0	1
08.07.2014	96,27	96,8	93,92	95,35	89,424	65222000	0	1
07.07.2014	94,14	95,99	94,1	95,968	90,0036	56468000	0	1
03.07.2014	93,67	94,1	93,2	94,03	88,1861	22891800	0	1
02.07.2014	93,865	94,06	93,09	93,48	87,6703	28465000	0	1
01.07.2014	93,52	94,07	93,13	93,52	87,7078	38223000	0	1
30.06.2014	92,1	93,725	92,09	92,93	87,1545	49589000	0	1
27.06.2014	90,82	92	90,77	91,98	86,2635	64029000	0	1
26.06.2014	90,37	91,05	89,8	90,9	85,2506	32629000	0	1
25.06.2014	90,21	90,7	89,65	90,36	84,7442	36869000	0	1
24.06.2014	90,75	91,74	90,19	90,28	84,6691	39036000	0	1
23.06.2014	91,32	91,62	90,6	90,83	85,185	43694000	0	1
20.06.2014	91,85	92,55	90,9	90,91	85,26	100898000	0	1
19.06.2014	92,29	92,3	91,3389	91,86	86,151	35528000	0	1
18.06.2014	92,27	92,29	91,35	92,18	86,4511	33514000	0	1
17.06.2014	92,31	92,7	91,8	92,08	86,3573	29726000	0	1
16.06.2014	91,51	92,75	91,45	92,2	86,4698	35561000	0	1
13.06.2014	92,2	92,44	90,88	91,28	85,607	54525000	0	1
12.06.2014	94,04	94,12	91,9	92,29	86,5542	54749000	0	1
11.06.2014	94,13	94,76	93,47	93,86	88,0267	45681000	0	1
10.06.2014	94,73	95,05	93,57	94,25	88,3924	62777000	0	1
09.06.2014	92,7	93,88	91,75	93,7	87,8766	75414997	0	7
06.06.2014	649,9	651,26	644,47	645,57	86,4925	12497800	0	1
05.06.2014	646,2	649,3699	642,61	647,35	86,731	10850200	0	1
04.06.2014	637,44	647,89	636,11	644,82	86,392	11981500	0	1
03.06.2014	628,46	638,74	628,25	637,54	85,4167	10453900	0	1
02.06.2014	633,96	634,83	622,5	628,65	84,2256	13191100	0	1
30.05.2014	637,98	644,17	628,9	633	84,8084	20143600	0	1
29.05.2014	627,85	636,87	627,77	635,38	85,1273	13445500	0	1
28.05.2014	626,02	629,83	623,78	624,01	83,6039	11267200	0	1
27.05.2014	615,88	625,86	615,63	625,63	83,821	12459500	0	1
23.05.2014	607,25	614,7293	606,47	614,13	82,2802	8293200	0	1
22.05.2014	606,6	609,85	604,1	607,27	81,3611	7170000	0	1
21.05.2014	603,83	606,7	602,06	606,31	81,2325	7030700	0	1
20.05.2014	604,51	606,4	600,73	604,71	81,0181	8387000	0	1
19.05.2014	597,85	607,33	597,33	604,59	81,0021	11348400	0	1
16.05.2014	588,63	597,53	585,4	597,51	80,0535	9866300	0	1
15.05.2014	594,7	596,6	588,04	588,82	78,8892	8244500	0	1
14.05.2014	592,43	597,4	591,74	593,87	79,5658	5943000	0	1
13.05.2014	592	594,54	590,7	593,76	79,5511	5704900	0	1
12.05.2014	587,49	593,66	587,4	592,83	79,4265	7614600	0	1
09.05.2014	584,54	586,25	580,33	585,5425	78,4501	10414200	0	1
08.05.2014	588,25	594,41	586,4	587,99	78,778	8224900	3,29	1
07.05.2014	595,25	597,29	587,73	592,33	78,9179	10102300	0	1
06.05.2014	601,8	604,4099	594,41	594,41	79,195	13377300	0	1
05.05.2014	590,14	601	590	600,96	80,0677	10252400	0	1
02.05.2014	592,34	594,2	589,71	592,58	78,9512	6839800	0	1
01.05.2014	592	594,8	586,36	591,48	78,8047	8716000	0	1
30.04.2014	592,64	599,43	589,8	590,09	78,6195	16308600	0	1
29.04.2014	593,74	595,98	589,51	592,33	78,9179	12049200	0	1
28.04.2014	572,8	595,75	572,55	594,09	79,1524	23910200	0	1
25.04.2014	564,53	571,99	563,96	571,94	76,2013	13938400	0	1
24.04.2014	568,21	570	560,73	567,77	75,6457	27139700	0	1
23.04.2014	529,06	531,13	524,45	524,75	69,914	14105000	0	1
22.04.2014	528,31	531,826	526,501	531,699	70,8399	7234400	0	1
21.04.2014	525,34	532,14	523,96	531,17	70,7694	6519600	0	1
17.04.2014	520	527,76	519,2	524,94	69,9393	10154800	0	1
16.04.2014	518,05	521,09	514,1354	519,01	69,1493	7670200	0	1
15.04.2014	520,27	521,64	511,33	517,9599	69,0094	9517500	0	1
14.04.2014	521,9	522,16	517,21	521,68	69,505	7345500	0	1
11.04.2014	519	522,83	517,14	519,61	69,2292	9704200	0	1
10.04.2014	530,68	532,24	523,17	523,48	69,7448	8559000	0	1
09.04.2014	522,64	530,49	522,02	530,32	70,6561	7363200	0	1
08.04.2014	525,19	526,12	518,7001	523,44	69,7395	8710300	0	1
07.04.2014	528,02	530,9	521,89	523,47	69,7435	10351800	0	1
04.04.2014	539,81	540	530,58	531,82	70,856	9830400	0	1
03.04.2014	541,39	542,5	537,64	538,79	71,7846	5798000	0	1
02.04.2014	542,38	543,48	540,26	542,55	72,2856	6443600	0	1
01.04.2014	537,76	541,87	536,77	541,65	72,1657	7170000	0	1
31.03.2014	539,23	540,81	535,93	536,74	71,5115	6023900	0	1
28.03.2014	538,32	538,9399	534,25	536,86	71,5275	7163000	0	1
27.03.2014	540,015	541,5	535,1201	537,46	71,6074	7929700	0	1
26.03.2014	546,52	549	538,86	539,78	71,9165	10706000	0	1
25.03.2014	541,5	545,75	539,59	544,99	72,6107	10081900	0	1
24.03.2014	538,42	540,5	535,06	539,19	71,8379	12703600	0	1
21.03.2014	531,93	533,75	526,33	532,87	70,9959	13358800	0	1
20.03.2014	529,89	532,67	527,35	528,7	70,4403	7442800	0	1
19.03.2014	532,26	536,24	529	531,26	70,7814	8027000	0	1
18.03.2014	525,9	531,97	525,2001	531,4	70,8	7487400	0	1
17.03.2014	527,7	529,97	525,85	526,74	70,1792	7126600	0	1
14.03.2014	528,79	530,89	523	524,69	69,906	8471400	0	1
13.03.2014	537,44	539,66	529,16	530,65	70,7001	9205100	0	1
12.03.2014	534,51	537,35	532	536,61	71,4942	7118800	0	1
11.03.2014	535,45	538,74	532,59	536,09	71,4249	9972300	0	1
10.03.2014	528,36	533,33	528,3391	530,92	70,7361	6378000	0	1
07.03.2014	531,09	531,98	526,05	530,44	70,6721	7883200	0	1
06.03.2014	532,79	534,4399	528,1	530,75	70,7134	6624600	0	1
05.03.2014	530,92	534,75	529,13	532,36	70,9279	7145100	0	1
04.03.2014	531	532,64	527,77	531,24	70,7787	9255000	0	1
03.03.2014	523,42	530,65	522,81	527,76	70,3151	8527900	0	1
28.02.2014	529,08	532,75	522,12	526,24	70,1126	13284600	0	1
27.02.2014	517,14	528,78	516,05	527,67	70,3031	10781500	0	1
26.02.2014	523,61	525	515,6	517,35	68,9281	9864900	0	1
25.02.2014	529,38	529,565	521	522,06	69,5556	8284000	0	1
24.02.2014	523,15	529,9199	522,42	527,55	70,2871	10318200	0	1
21.02.2014	532,7927	534,57	524,6	525,25	69,9807	9956600	0	1
20.02.2014	532,99	537	529	531,15	70,7667	10923500	0	1
19.02.2014	544,75	546,89	534,35	537,37	71,5954	11206000	0	1
18.02.2014	546	551,19	545,61	545,99	72,7439	9294700	0	1
14.02.2014	542,47	545,9799	541,21	543,99	72,4774	9747300	0	1
13.02.2014	534,66	544,85	534,2	544,43	72,5361	10978500	0	1
12.02.2014	536,95	539,56	533,24	535,92	71,4022	11003600	0	1
11.02.2014	530,61	537,75	529,5	535,96	71,4076	10080600	0	1
10.02.2014	518,66	531,99	518	528,99	70,4789	12341400	0	1
07.02.2014	521,38	522,9299	517,38	519,68	69,2385	13224300	0	1
06.02.2014	510,06	513,5	507,81	512,51	68,2833	9205900	3,05	1
05.02.2014	506,56	515,28	506,2519	512,59	67,8899	11726600	0	1
04.02.2014	505,85	509,46	502,76	508,79	67,3866	13452900	0	1
03.02.2014	502,61	507,73	499,3	501,53	66,4251	14338000	0	1
31.01.2014	495,18	501,53	493,55	500,6	66,3019	16599900	0	1
30.01.2014	502,54	506,5	496,7	499,782	66,1935	24232200	0	1
29.01.2014	503,95	507,37	498,62	500,75	66,3218	17957500	0	1
28.01.2014	508,76	515	502,07	506,5	67,0833	38054400	0	1
27.01.2014	550,07	554,8	545,75	550,5	72,9109	19817100	0	1
24.01.2014	554	555,62	544,75	546,07	72,3242	15334100	0	1
23.01.2014	549,94	556,5	544,8064	556,18	73,6632	14401400	0	1
22.01.2014	550,9147	557,29	547,81	551,51	73,0447	13570900	0	1
21.01.2014	540,99	550,07	540,42	549,07	72,7215	11733100	0	1
17.01.2014	551,48	552,07	539,9	540,67	71,609	15240700	0	1
16.01.2014	554,9	556,85	551,68	554,25	73,4076	8188500	0	1
15.01.2014	553,52	560,2	551,66	557,36	73,8195	13987100	0	1
14.01.2014	538,22	546,73	537,66	546,39	72,3665	11877200	0	1
13.01.2014	529,91	542,5	529,88	535,73	70,9547	13517600	0	1
10.01.2014	539,83	540,8	531,11	532,94	70,5852	10892000	0	1
09.01.2014	546,8	546,86	535,3501	536,519	71,0592	9969600	0	1
08.01.2014	538,81	545,56	538,69	543,46	71,9785	9233200	0	1
07.01.2014	544,32	545,96	537,925	540,0375	71,5252	11328900	0	1
06.01.2014	537,45	546,8	533,6	543,93	72,0407	14736100	0	1
03.01.2014	552,86	553,7	540,43	540,98	71,65	14016700	0	1
02.01.2014	555,68	557,03	552,021	553,13	73,2592	8381600	0	1
31.12.2013	554,17	561,28	554	561,02	74,3042	7967300	0	1
30.12.2013	557,46	560,09	552,321	554,52	73,4433	9058200	0	1
27.12.2013	563,82	564,41	559,5	560,09	74,181	8067300	0	1
26.12.2013	568,1	569,5	563,376	563,9	74,6856	7286000	0	1
24.12.2013	569,89	571,88	566,03	567,67	75,185	5984100	0	1
23.12.2013	568	570,72	562,76	570,09	75,5055	17903800	0	1
20.12.2013	545,43	551,61	544,8175	549,02	72,7149	15586200	0	1
19.12.2013	549,5	550	543,7301	544,46	72,1109	11439600	0	1
18.12.2013	549,7	551,45	538,8	550,77	72,9466	20209400	0	1
17.12.2013	555,81	559,44	553,375	554,99	73,5056	8210800	0	1
16.12.2013	555,02	562,6389	555,01	557,5	73,838	10092600	0	1
13.12.2013	562,85	562,88	553,67	554,43	73,4314	11886500	0	1
12.12.2013	562,1415	565,34	560,03	560,54	74,2406	9367500	0	1
11.12.2013	567	570,97	559,69	561,36	74,3492	12847100	0	1
10.12.2013	563,58	567,88	561,2	565,55	74,9042	9938200	0	1
09.12.2013	560,9001	569,58	560,9001	566,43	75,0207	11446200	0	1
06.12.2013	565,79	566,75	559,57	560,02	74,1718	12298300	0	1
05.12.2013	572,65	575,1358	566,41	567,901	75,2156	15985000	0	1
04.12.2013	565,5	569,19	560,82	565	74,8313	13493200	0	1
03.12.2013	558,3	566,38	557,68	566,322	75,0064	16106000	0	1
02.12.2013	558	564,3299	550,82	551,23	73,0076	16876600	0	1
29.11.2013	549,48	558,33	547,81	556,07	73,6486	11361700	0	1
27.11.2013	536,3098	546	533,4	545,96	72,3096	12980300	0	1
26.11.2013	524,12	536,14	524	533,4	70,6461	14335100	0	1
25.11.2013	521,02	525,87	521	523,74	69,3667	8189700	0	1
22.11.2013	519,52	522,16	518,53	519,8	68,8448	7990200	0	1
21.11.2013	517,6	521,21	513,67	521,136	69,0218	9358100	0	1
20.11.2013	519,23	520,42	514,33	515	68,2091	6925600	0	1
19.11.2013	519,03	523,38	517,97	519,55	68,8117	7462100	0	1
18.11.2013	524,99	527,19	518,2	518,629	68,6897	8748000	0	1
15.11.2013	526,58	529,09	524,49	524,991	69,5323	11354300	0	1
14.11.2013	522,81	529,28	521,87	528,16	69,9521	10086400	0	1
13.11.2013	518	522,25	516,96	520,634	68,9553	7043600	0	1
12.11.2013	517,67	523,92	517	520,01	68,8726	7295600	0	1
11.11.2013	519,99	521,67	514,41	519,048	68,7452	8123300	0	1
08.11.2013	514,58	521,13	512,59	520,56	68,9455	9975600	0	1
07.11.2013	519,58	523,19	512,38	512,492	67,8769	9379300	0	1
06.11.2013	524,15	524,86	518,2	520,92	68,9932	7977700	3,05	1
05.11.2013	524,58	528,885	523	525,449	69,1879	9471900	0	1
04.11.2013	521,1	526,82	518,81	526,75	69,3592	8736700	0	1
01.11.2013	524,02	524,8	515,84	520,03	68,4744	9817500	0	1
31.10.2013	525	527,49	521,27	522,702	68,8262	9846300	0	1
30.10.2013	519,61	527,52	517,02	524,896	69,1151	12648700	0	1
29.10.2013	536,27	539,25	514,54	516,678	68,033	22707400	0	1
28.10.2013	529,04	531	523,21	529,876	69,7708	19658600	0	1
25.10.2013	531,315	533,23	525,11	525,958	69,2549	12064000	0	1
24.10.2013	525	532,47	522,45	531,91	70,0387	13741600	0	1
23.10.2013	519	525,67	519	524,96	69,1235	11204400	0	1
22.10.2013	526,405	528,4496	508,03	519,8675	68,453	19073700	0	1
21.10.2013	511,77	524,3	511,52	521,362	68,6498	14218100	0	1
18.10.2013	505,99	509,26	505,71	508,89	67,0075	10376500	0	1
17.10.2013	499,98	504,78	499,68	504,5	66,4295	9056900	0	1
16.10.2013	500,79	502,53	499,23	501,114	65,9836	8967900	0	1
15.10.2013	497,505	502	495,52	498,68	65,6631	11431200	0	1
14.10.2013	489,83	497,58	489,35	496,04	65,3155	9353500	0	1
11.10.2013	486,99	493,84	485,16	492,812	64,8905	9562100	0	1
10.10.2013	491,32	492,38	487,04	489,638	64,4725	9950100	0	1
09.10.2013	484,64	487,79	478,28	486,588	64,0709	10775900	0	1
08.10.2013	489,94	490,64	480,54	480,94	63,3272	10389900	0	1
07.10.2013	486,56	492,65	485,35	487,75	64,2239	11153300	0	1
04.10.2013	483,86	484,6	478,6	483,03	63,6024	9245300	0	1
03.10.2013	490,51	492,35	480,7387	483,41	63,6525	11526900	0	1
02.10.2013	485,63	491,8	483,75	489,56	64,4623	10328000	0	1
01.10.2013	478,45	489,14	478,381	487,96	64,2516	12638700	0	1
30.09.2013	477,25	481,66	474,411	476,75	62,7755	9291300	0	1
27.09.2013	483,78	484,67	480,72	482,75	63,5656	8144300	0	1
26.09.2013	486	488,56	483,9	486,22	64,0225	8472200	0	1
25.09.2013	489,2	489,64	481,4301	481,53	63,4049	11319900	0	1
24.09.2013	494,88	495,47	487,82	489,1	64,4017	13012300	0	1
23.09.2013	496,1	496,91	482,6	490,64	64,6045	27218100	0	1
20.09.2013	478	478,55	466	467,41	61,5457	24975100	0	1
19.09.2013	470,7	475,83	469,25	472,3	62,1896	14447900	0	1
18.09.2013	463,18	466,35	460,66	464,68	61,1862	16316500	0	1
17.09.2013	447,96	459,71	447,5	455,32	59,9538	14263600	0	1
16.09.2013	461	461,6099	447,22	450,12	59,269	19418100	0	1
13.09.2013	469,3402	471,8292	464,7	464,9	61,2152	10672700	0	1
12.09.2013	468,5	475,4	466,01	472,69	62,2409	14430400	0	1
11.09.2013	467,0101	473,69	464,81	467,71	61,5852	32096300	0	1
10.09.2013	506,2	507,45	489,5	494,64	65,1312	26542700	0	1
09.09.2013	505	507,92	503,48	506,17	66,6494	12167400	0	1
06.09.2013	498,44	499,38	489,95	498,22	65,6026	12840200	0	1
05.09.2013	500,25	500,68	493,64	495,27	65,2141	8441700	0	1
04.09.2013	499,56	502,24	496,28	498,691	65,6646	12322600	0	1
03.09.2013	493,1	500,6	487,35	488,58	64,3332	11854600	0	1
30.08.2013	492	492,95	486,5	487,216	64,1536	9724900	0	1
29.08.2013	491,65	496,5	491,13	491,7	64,744	8559200	0	1
28.08.2013	486	495,8	486	490,896	64,6382	10986000	0	1
27.08.2013	498	502,51	486,3	488,59	64,3345	15149600	0	1
26.08.2013	500,75	510,2	500,5	502,97	66,228	11820200	0	1
23.08.2013	503,27	503,35	499,35	501,02	65,9713	7954700	0	1
22.08.2013	504,98	505,59	498,2	502,96	66,2267	8721700	0	1
21.08.2013	503,59	507,15	501,2	502,36	66,1477	11995700	0	1
20.08.2013	509,71	510,57	500,82	501,07	65,9778	12810300	0	1
19.08.2013	504,34	513,74	504	507,74	66,8561	18232800	0	1
16.08.2013	500,15	502,94	498,86	502,33	66,1437	12939500	0	1
15.08.2013	496,42	502,399	489,0833	497,91	65,5617	17510500	0	1
14.08.2013	497,88	504,25	493,4	498,5	65,6394	27013300	0	1
13.08.2013	470,94	494,66	468,05	489,57	64,4636	31497900	0	1
12.08.2013	456,86	468,65	456,63	467,36	61,5391	13015500	0	1
09.08.2013	458,64	460,46	453,65	454,45	59,8392	9530900	0	1
08.08.2013	463,855	464,1	457,95	461,01	60,703	9134900	3,05	1
07.08.2013	463,8	467	461,77	464,98	60,8233	10673500	0	1
06.08.2013	468,02	471,89	462,17	465,25	60,8586	11959200	0	1
05.08.2013	464,69	470,67	462,15	469,45	61,408	11387700	0	1
02.08.2013	458,01	462,85	456,66	462,54	60,5041	9813700	0	1
01.08.2013	455,7527	456,8	453,26	456,676	59,7371	7366100	0	1
31.07.2013	454,99	457,3425	449,43	452,53	59,1948	11534200	0	1
30.07.2013	449,96	457,15	449,23	453,32	59,2981	11050800	0	1
29.07.2013	440,8	449,99	440,2	447,79	58,5747	8859200	0	1
26.07.2013	435,3	441,04	434,34	440,99	57,6852	7148300	0	1
25.07.2013	440,7	441,4	435,81	438,5	57,3595	8196200	0	1
24.07.2013	438,93	444,59	435,26	440,51	57,6224	21140600	0	1
23.07.2013	426	426,96	418,71	418,99	54,8074	13192700	0	1
22.07.2013	429,46	429,75	425,468	426,31	55,765	7421300	0	1
19.07.2013	433,1	433,98	424,35	424,95	55,5871	9597200	0	1
18.07.2013	433,38	434,87	430,61	431,758	56,4776	7817100	0	1
17.07.2013	429,7	432,22	428,22	430,31	56,2882	7106800	0	1
16.07.2013	426,52	430,71	424,17	430,195	56,2731	7733500	0	1
15.07.2013	425,01	431,46	424,8	427,44	55,9128	8639900	0	1
12.07.2013	427,65	429,79	423,41	426,51	55,7911	9984400	0	1
11.07.2013	422,95	428,25	421,1701	427,288	55,8929	11653300	0	1
10.07.2013	419,6	424,8	418,25	420,73	55,035	10050200	0	1
09.07.2013	413,6	423,5	410,38	422,35	55,247	12592300	0	1
08.07.2013	420,11	421	410,65	415,05	54,2921	10647800	0	1
05.07.2013	420,39	423,29	415,35	417,42	54,6021	9786600	0	1
03.07.2013	420,86	422,98	417,45	420,8	55,0442	8604600	0	1
02.07.2013	409,96	421,63	409,47	418,49	54,742	16780900	0	1
01.07.2013	402,69	412,27	401,22	409,22	53,5294	13966200	0	1
28.06.2013	391,36	400,27	388,87	396,53	51,8695	20661300	0	1
27.06.2013	399,25	401,39	393,54	393,78	51,5098	12044500	0	1
